tenant,invoice_id,interstate,status,invoice_date,created_on,invoice_no,ucode,batch,cgst,sgst,igst
th223,69597,1,StockHidden,2025-06-20 00:00:00,2025-06-20 10:30:16,DR0428-25A000039,239614,K55X003,6.00,6.00,0.00
th223,69597,1,StockHidden,2025-06-20 00:00:00,2025-06-20 10:30:16,DR0428-25A000039,I13941,WEA0010,6.00,6.00,0.00
th223,69597,1,StockHidden,2025-06-20 00:00:00,2025-06-20 10:30:16,DR0428-25A000039,203780,UMO23257,6.00,6.00,0.00
th223,69597,1,StockHidden,2025-06-20 00:00:00,2025-06-20 10:30:16,DR0428-25A000039,180910,CLZD4001,6.00,6.00,0.00
th223,69597,1,StockHidden,2025-06-20 00:00:00,2025-06-20 10:30:16,DR0428-25A000039,282034,N2002306,6.00,6.00,0.00
th223,69597,1,StockHidden,2025-06-20 00:00:00,2025-06-20 10:30:16,DR0428-25A000039,K94980,GTE1040A,6.00,6.00,0.00
th223,69597,1,StockHidden,2025-06-20 00:00:00,2025-06-20 10:30:16,DR0428-25A000039,197767,0A2W007,6.00,6.00,0.00
th223,69597,1,StockHidden,2025-06-20 00:00:00,2025-06-20 10:30:16,DR0428-25A000039,K75731,SIE1967A,6.00,6.00,0.00
th223,69599,1,StockHidden,2025-06-20 00:00:00,2025-06-20 11:31:36,DR0428-25A000041,P62387,BF24004380,2.50,2.50,0.00
th223,69601,1,StockHidden,2025-06-20 00:00:00,2025-06-20 12:25:49,DR0428-25A000045,112480,TD007,6.00,6.00,0.00
th223,69601,1,StockHidden,2025-06-20 00:00:00,2025-06-20 12:25:49,DR0428-25A000045,239553,HAH090423,6.00,6.00,0.00
th223,69602,1,StockHidden,2025-06-20 00:00:00,2025-06-20 12:37:05,DR0428-25A000046,192690,D2300321,6.00,6.00,0.00
th223,69602,1,StockHidden,2025-06-20 00:00:00,2025-06-20 12:37:05,DR0428-25A000046,J29324,RJH0028,6.00,6.00,0.00
th223,69608,1,StockHidden,2025-06-21 00:00:00,2025-06-21 06:56:21,DR0428-25A000048,I32149,WSA0018,6.00,6.00,0.00
th223,69608,1,StockHidden,2025-06-21 00:00:00,2025-06-21 06:56:21,DR0428-25A000048,K20756,AXA0062,6.00,6.00,0.00
th223,69608,1,StockHidden,2025-06-21 00:00:00,2025-06-21 06:56:21,DR0428-25A000048,W88044,ZMB0003,9.00,9.00,0.00
th223,69608,1,StockHidden,2025-06-21 00:00:00,2025-06-21 06:56:21,DR0428-25A000048,M88649,XGA0026,6.00,6.00,0.00
th223,69608,1,StockHidden,2025-06-21 00:00:00,2025-06-21 06:56:21,DR0428-25A000048,262915,UMO24021,6.00,6.00,0.00
th223,69612,1,StockHidden,2025-06-21 00:00:00,2025-06-21 07:28:34,DR0406-25A000009,143065,PR524007GJ,9.00,9.00,0.00
th223,69616,1,StockHidden,2025-06-21 00:00:00,2025-06-21 07:31:11,DR0406-25A000013,014845,SIF1608A,6.00,6.00,0.00
th223,69631,1,StockHidden,2025-06-21 00:00:00,2025-06-21 09:34:19,DR0428-25A000050,I26731,ADS23029,6.00,6.00,0.00
th223,69631,1,StockHidden,2025-06-21 00:00:00,2025-06-21 09:34:19,DR0428-25A000050,242538,GP5484,6.00,6.00,0.00
th223,69633,1,StockHidden,2025-06-21 00:00:00,2025-06-21 10:04:04,DR0428-25A000052,012245,47000474,6.00,6.00,0.00
th223,69635,1,StockHidden,2025-06-21 00:00:00,2025-06-21 10:25:43,DR0428-25A000054,D49820,ZRB0101,9.00,9.00,0.00
th223,69635,1,StockHidden,2025-06-21 00:00:00,2025-06-21 10:25:43,DR0428-25A000054,E03366,ZEA0071,9.00,9.00,0.00
th223,69635,1,StockHidden,2025-06-21 00:00:00,2025-06-21 10:25:43,DR0428-25A000054,I36244,A3AIW064,6.00,6.00,0.00
th223,69635,1,StockHidden,2025-06-21 00:00:00,2025-06-21 10:25:43,DR0428-25A000054,I40279,TPJ0189,6.00,6.00,0.00
th223,69635,1,StockHidden,2025-06-21 00:00:00,2025-06-21 10:25:43,DR0428-25A000054,228928,EG321,9.00,9.00,0.00
th223,69639,1,StockHidden,2025-06-21 00:00:00,2025-06-21 10:52:36,DR0428-25A000056,Q55568,N5AFW011,6.00,6.00,0.00
th223,69643,1,StockHidden,2025-06-21 00:00:00,2025-06-21 11:28:36,DR0428-25A000058,178546,VSA23002,6.00,6.00,0.00
th223,69643,1,StockHidden,2025-06-21 00:00:00,2025-06-21 11:28:36,DR0428-25A000058,I00207,ACAG36,6.00,6.00,0.00
th223,69643,1,StockHidden,2025-06-21 00:00:00,2025-06-21 11:28:36,DR0428-25A000058,064423,APB23040,6.00,6.00,0.00
th223,69643,1,StockHidden,2025-06-21 00:00:00,2025-06-21 11:28:36,DR0428-25A000058,330150,A0AEW018,6.00,6.00,0.00
th223,69643,1,StockHidden,2025-06-21 00:00:00,2025-06-21 11:28:36,DR0428-25A000058,077250,GTE0585A,6.00,6.00,0.00
th223,69643,1,StockHidden,2025-06-21 00:00:00,2025-06-21 11:28:36,DR0428-25A000058,008105,HAX010322,6.00,6.00,0.00
th223,69643,1,StockHidden,2025-06-21 00:00:00,2025-06-21 11:28:36,DR0428-25A000058,K61034,GTE1169A,6.00,6.00,0.00
th223,69646,1,StockHidden,2025-06-21 00:00:00,2025-06-21 11:40:42,DR0428-25A000061,255530,SID3043B,6.00,6.00,0.00
th223,69647,1,StockHidden,2025-06-21 00:00:00,2025-06-21 12:15:21,DR0428-25A000063,I09013,0770523D,6.00,6.00,0.00
th223,69647,1,StockHidden,2025-06-21 00:00:00,2025-06-21 12:15:21,DR0428-25A000063,A11590,CPB0011,6.00,6.00,0.00
th223,69647,1,StockHidden,2025-06-21 00:00:00,2025-06-21 12:15:21,DR0428-25A000063,192055,GKE1052A,6.00,6.00,0.00
th223,69647,1,StockHidden,2025-06-21 00:00:00,2025-06-21 12:15:21,DR0428-25A000063,I04069,ACTM23007,9.00,9.00,0.00
th223,69647,1,StockHidden,2025-06-21 00:00:00,2025-06-21 12:15:21,DR0428-25A000063,263311,SIE1973A,6.00,6.00,0.00
th223,69647,1,StockHidden,2025-06-21 00:00:00,2025-06-21 12:15:21,DR0428-25A000063,I34686,ZRB0068,6.00,6.00,0.00
th223,69647,1,StockHidden,2025-06-21 00:00:00,2025-06-21 12:15:21,DR0428-25A000063,I32638,SXE2284A,9.00,9.00,0.00
th223,69648,1,StockHidden,2025-06-21 00:00:00,2025-06-21 12:33:09,DR0428-25A000065,063075,SIE2799A,6.00,6.00,0.00
th223,69935,1,StockHidden,2025-06-21 00:00:00,2025-06-21 19:07:51,PD0428-25A001349,162305,ASPA23007,6.00,6.00,0.00
th223,69936,1,StockHidden,2025-06-21 00:00:00,2025-06-21 19:07:52,PD0428-25A001350,I02811,GTF1303A,6.00,6.00,0.00
th223,69937,1,StockHidden,2025-06-21 00:00:00,2025-06-21 19:07:53,PD0428-25A001376,014845,SIE1825A,6.00,6.00,0.00
th223,69989,1,StockHidden,2025-06-21 00:00:00,2025-06-21 19:12:52,PD0205-25A002328,092285,A0050010,2.50,2.50,0.00
th223,70054,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:15:35,PD0406-25A000817,195840,GTF0902A,6.00,6.00,0.00
th223,70163,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:37,PD0425-25A001808,255478,2407703TT,6.00,6.00,0.00
th223,70164,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:38,PD0425-25A001824,142130,SIC3219A,6.00,6.00,0.00
th223,70164,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:38,PD0425-25A001824,115515,SIE0425A,6.00,6.00,0.00
th223,70164,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:38,PD0425-25A001824,166015,GTD1558A,6.00,6.00,0.00
th223,70164,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:38,PD0425-25A001824,082745,GTD2737A,6.00,6.00,0.00
th223,70164,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:38,PD0425-25A001824,063075,SIE1104A,6.00,6.00,0.00
th223,70164,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:38,PD0425-25A001824,166635,GKE0005A,6.00,6.00,0.00
th223,70164,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:38,PD0425-25A001824,106720,GKC1920A,6.00,6.00,0.00
th223,70164,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:38,PD0425-25A001824,N77358,ZMA0001,9.00,9.00,0.00
th223,70164,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:38,PD0425-25A001824,056685,GKD2305A,6.00,6.00,0.00
th223,70165,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:42,PD0425-25A001830,192636,N2302142,6.00,6.00,0.00
th223,70165,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:42,PD0425-25A001830,187810,N2200107,6.00,6.00,0.00
th223,70165,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:42,PD0425-25A001830,078235,N2201427,6.00,6.00,0.00
th223,70166,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:42,PD0425-25A001845,I34424,C9CEX006,6.00,6.00,0.00
th223,70167,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:43,PD0425-25A001850,I00550,Z05BC21010,6.00,6.00,0.00
th223,70168,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:45,PD0425-25A001856,I15134,22S2GTD528,6.00,6.00,0.00
th223,70168,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:45,PD0425-25A001856,I15816,BPA230170,6.00,6.00,0.00
th223,70169,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:47,PD0425-25A001887,189490,073E004,6.00,6.00,0.00
th223,70170,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:47,PD0425-25A001902,I37818,S22012,6.00,6.00,0.00
th223,70173,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:49,PD0425-25A001987,017955,K2302001,6.00,6.00,0.00
th223,70175,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:50,PD0425-25A002002,254190,37A22005,6.00,6.00,0.00
th223,70176,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:50,PD0425-25A002029,W85853,CSY22006,6.00,6.00,0.00
th223,70177,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:52,PD0425-25A002043,188045,GGG042009BH,6.00,6.00,0.00
th223,70180,1,StockHidden,2025-06-22 00:00:00,2025-06-22 06:33:55,U0425-25A0000002,174800,2F79J003,6.00,6.00,0.00
th223,70245,1,StockHidden,2025-06-22 00:00:00,2025-06-22 07:39:14,PD0405-25A000318,130180,SIE1292A,6.00,6.00,0.00
th223,70246,1,StockHidden,2025-06-22 00:00:00,2025-06-22 07:39:15,PD0405-25A000340,003751,A24048BG,6.00,6.00,0.00
th223,70246,1,StockHidden,2025-06-22 00:00:00,2025-06-22 07:39:15,PD0405-25A000340,I01528,A24031SU,6.00,6.00,0.00
th223,70247,1,StockHidden,2025-06-22 00:00:00,2025-06-22 07:39:17,PD0405-25A000388,160446,SIF1883A,6.00,6.00,0.00
th223,70289,1,StockHidden,2025-06-23 00:00:00,2025-06-23 05:51:59,DR0428-25A000066,191802,GKE1286B,6.00,6.00,0.00
th223,70290,1,StockHidden,2025-06-23 00:00:00,2025-06-23 06:01:46,DR0428-25A000068,Q03913,FHZ0277,6.00,6.00,0.00
th223,70294,1,StockHidden,2025-06-23 00:00:00,2025-06-23 06:34:59,DR0428-25A000069,219035,SIE2016A,6.00,6.00,0.00
th223,70298,1,StockHidden,2025-06-23 00:00:00,2025-06-23 07:26:31,DR0428-25A000072,191734,E-562,6.00,6.00,0.00
th223,70307,1,StockHidden,2025-06-23 00:00:00,2025-06-23 10:52:24,DR0428-25A000081,131545,KFZ0192,2.50,2.50,0.00
th223,70307,1,StockHidden,2025-06-23 00:00:00,2025-06-23 10:52:24,DR0428-25A000081,O92233,GKE0170A,6.00,6.00,0.00
th223,70379,1,live,2025-06-24 00:00:00,2025-06-24 14:21:18,DR0425-25A000006,142130,SIC3219A,6.00,6.00,0.00
th223,70379,1,live,2025-06-24 00:00:00,2025-06-24 14:21:18,DR0425-25A000006,183145,SID2882A,6.00,6.00,0.00
th223,70379,1,live,2025-06-24 00:00:00,2025-06-24 14:21:18,DR0425-25A000006,222723,SGA0101,6.00,6.00,0.00
th223,70379,1,live,2025-06-24 00:00:00,2025-06-24 14:21:18,DR0425-25A000006,115510,SID1126A,6.00,6.00,0.00
th223,70379,1,live,2025-06-24 00:00:00,2025-06-24 14:21:18,DR0425-25A000006,154835,SID2669A,6.00,6.00,0.00
th223,70379,1,live,2025-06-24 00:00:00,2025-06-24 14:21:18,DR0425-25A000006,I34312,GTE1969A,6.00,6.00,0.00
th223,70379,1,live,2025-06-24 00:00:00,2025-06-24 14:21:18,DR0425-25A000006,043940,GTC2368A,6.00,6.00,0.00
th223,70379,1,live,2025-06-24 00:00:00,2025-06-24 14:21:18,DR0425-25A000006,S01963,GTD2422A,6.00,6.00,0.00
th223,70379,1,live,2025-06-24 00:00:00,2025-06-24 14:21:18,DR0425-25A000006,013510,GTE1141A,6.00,6.00,0.00
th223,70379,1,live,2025-06-24 00:00:00,2025-06-24 14:21:18,DR0425-25A000006,205435,GTE0286A,6.00,6.00,0.00
th223,70379,1,live,2025-06-24 00:00:00,2025-06-24 14:21:18,DR0425-25A000006,043945,GTD1166A,6.00,6.00,0.00
th223,70379,1,live,2025-06-24 00:00:00,2025-06-24 14:21:18,DR0425-25A000006,043940,GTC0629A,6.00,6.00,0.00
th223,70379,1,live,2025-06-24 00:00:00,2025-06-24 14:21:18,DR0425-25A000006,160360,SID1273A,6.00,6.00,0.00
th223,70379,1,live,2025-06-24 00:00:00,2025-06-24 14:21:18,DR0425-25A000006,K20756,AXA0062,6.00,6.00,0.00
th223,70379,1,live,2025-06-24 00:00:00,2025-06-24 14:21:18,DR0425-25A000006,150470,SID1310A,6.00,6.00,0.00
th223,70379,1,live,2025-06-24 00:00:00,2025-06-24 14:21:18,DR0425-25A000006,192572,SID3346A,6.00,6.00,0.00
th223,70379,1,live,2025-06-24 00:00:00,2025-06-24 14:21:18,DR0425-25A000006,241329,GTD2738A,6.00,6.00,0.00
th223,70379,1,live,2025-06-24 00:00:00,2025-06-24 14:21:18,DR0425-25A000006,255187,FHZ0097,6.00,6.00,0.00
th223,70379,1,live,2025-06-24 00:00:00,2025-06-24 14:21:18,DR0425-25A000006,073265,GKD1104A,6.00,6.00,0.00
th223,70379,1,live,2025-06-24 00:00:00,2025-06-24 14:21:18,DR0425-25A000006,115505,SID0379A,6.00,6.00,0.00
th223,70380,1,live,2025-06-24 00:00:00,2025-06-24 14:50:57,DR0425-25A000007,158545,SA31146,6.00,6.00,0.00
th223,70380,1,live,2025-06-24 00:00:00,2025-06-24 14:50:57,DR0425-25A000007,018745,A630485,6.00,6.00,0.00
th223,70380,1,live,2025-06-24 00:00:00,2025-06-24 14:50:57,DR0425-25A000007,T96433,F120060,6.00,6.00,0.00
th223,70380,1,live,2025-06-24 00:00:00,2025-06-24 14:50:57,DR0425-25A000007,263724,SN20757,6.00,6.00,0.00
th223,70449,1,live,2025-06-25 00:00:00,2025-06-25 12:19:12,DR0425-25A000011,013885,MLOYAG14,6.00,6.00,0.00
th223,70453,1,StockHidden,2025-06-25 00:00:00,2025-06-25 13:48:17,DR0425-25A000018,I06699,GBRD0151,6.00,6.00,0.00
th223,70454,1,StockHidden,2025-06-25 00:00:00,2025-06-25 13:55:06,DR0425-25A000019,030580,2281J008,6.00,6.00,0.00
th223,70455,1,StockHidden,2025-06-25 00:00:00,2025-06-25 14:00:52,DR0425-25A000020,H06364,ETBI2304A,6.00,6.00,0.00
th223,70455,1,StockHidden,2025-06-25 00:00:00,2025-06-25 14:00:52,DR0425-25A000020,I32246,U202424,6.00,6.00,0.00
th223,70478,1,StockHidden,2025-06-26 00:00:00,2025-06-26 08:36:14,DR0425-25A000029,I13463,SIE2816A,6.00,6.00,0.00
th223,70527,1,StockHidden,2025-06-26 00:00:00,2025-06-26 11:32:31,DR0425-25A000036,I05356,N2202259,6.00,6.00,0.00
th223,70527,1,StockHidden,2025-06-26 00:00:00,2025-06-26 11:32:31,DR0425-25A000036,105175,K2201359,6.00,6.00,0.00
th223,70527,1,StockHidden,2025-06-26 00:00:00,2025-06-26 11:32:31,DR0425-25A000036,I14184,N2301008,6.00,6.00,0.00
th223,70527,1,StockHidden,2025-06-26 00:00:00,2025-06-26 11:32:31,DR0425-25A000036,010809,K2201360,6.00,6.00,0.00
th223,70582,1,StockHidden,2025-06-27 00:00:00,2025-06-27 04:10:52,DR0425-25A000044,I01009,TMFBR-421,6.00,6.00,0.00
th223,70583,1,StockHidden,2025-06-27 00:00:00,2025-06-27 04:16:54,DR0425-25A000045,254902,FQA022007AK,6.00,6.00,0.00
th223,70583,1,StockHidden,2025-06-27 00:00:00,2025-06-27 04:16:54,DR0425-25A000045,375549,EZ142004R,6.00,6.00,0.00
th223,70583,1,StockHidden,2025-06-27 00:00:00,2025-06-27 04:16:54,DR0425-25A000045,188035,CSW102007BH,6.00,6.00,0.00
th223,70583,1,StockHidden,2025-06-27 00:00:00,2025-06-27 04:16:54,DR0425-25A000045,188037,DSB101017AS,6.00,6.00,0.00
th223,70584,1,StockHidden,2025-06-27 00:00:00,2025-06-27 04:35:18,DR0425-25A000046,I34179,GE430089,6.00,6.00,0.00
th223,70700,1,live,2025-06-27 00:00:00,2025-06-27 14:24:52,DR0425-25A000056,031625,JKAZ23009,6.00,6.00,0.00
th223,70701,1,live,2025-06-27 00:00:00,2025-06-27 14:28:01,DR0425-25A000057,U10951,PEGS0025,6.00,6.00,0.00
th223,70703,1,live,2025-06-27 00:00:00,2025-06-27 14:33:49,DR0425-25A000058,I12716,OS82014,6.00,6.00,0.00
th223,70703,1,live,2025-06-27 00:00:00,2025-06-27 14:33:49,DR0425-25A000058,242794,BPL233706,6.00,6.00,0.00
th223,70844,1,live,2025-06-30 00:00:00,2025-06-30 10:30:30,PD0428-24A008740,I03746,023135,9.00,9.00,0.00
th223,70845,1,live,2025-06-30 00:00:00,2025-06-30 10:30:45,PD0428-24A008739,V26011,RBT23040,6.00,6.00,0.00
th223,70851,1,live,2025-06-30 00:00:00,2025-06-30 10:33:07,PD0428-24A008737,M83236,GTE0812A,6.00,6.00,0.00
th223,70856,1,live,2025-06-30 00:00:00,2025-06-30 10:33:41,PD0428-24A008381,226686,MKH2201,2.50,2.50,0.00
th223,70858,1,live,2025-06-30 00:00:00,2025-06-30 10:33:58,PD0428-24A009426,223335,GKD1760A,6.00,6.00,0.00
th223,70861,1,live,2025-06-30 00:00:00,2025-06-30 10:34:17,PD0428-24A009411,I10023,ST-240514,2.50,2.50,0.00
th223,70864,1,live,2025-06-30 00:00:00,2025-06-30 10:34:38,PD0428-24A009924,165010,GKD0195A,6.00,6.00,0.00
th223,70873,1,live,2025-06-30 00:00:00,2025-06-30 10:35:20,PD0428-24A008741,X09571,DLB001C,6.00,6.00,0.00
th223,70879,1,live,2025-06-30 00:00:00,2025-06-30 10:35:36,PD0428-24A008743,136995,GKD0174A,6.00,6.00,0.00
th223,70881,1,live,2025-06-30 00:00:00,2025-06-30 10:35:54,PD0428-24A008961,329619,ZLA23020,6.00,6.00,0.00
th223,70885,1,live,2025-06-30 00:00:00,2025-06-30 10:36:10,PD0428-24A009998,289825,WMVJ023,6.00,6.00,0.00
th223,70888,1,live,2025-06-30 00:00:00,2025-06-30 10:36:27,PD0428-24A007718,180772,F65X002,6.00,6.00,0.00
th223,70893,1,live,2025-06-30 00:00:00,2025-06-30 10:36:47,PD0428-24A009821,043326,SF02-040,9.00,9.00,0.00
th223,70897,1,live,2025-06-30 00:00:00,2025-06-30 10:37:06,PD0428-24A008742,I04558,SID0934A,6.00,6.00,0.00
th223,70902,1,live,2025-06-30 00:00:00,2025-06-30 10:37:31,PD0428-24A008736,I00181,FHA0447,6.00,6.00,0.00
th223,70929,1,live,2025-06-30 00:00:00,2025-06-30 10:41:04,PD0428-24A009428,142130,SIC3219A,6.00,6.00,0.00
th223,70931,1,live,2025-06-30 00:00:00,2025-06-30 10:41:34,PD0428-24A007825,245697,AMAS0227,6.00,6.00,0.00
th224,838215,1,live,2025-05-28 00:00:00,2025-05-28 07:21:16,PD0205-25A002401,168471,SPM241549,6.00,6.00,0.00
th224,838215,1,live,2025-05-28 00:00:00,2025-05-28 07:21:16,PD0205-25A002401,266099,VZB24008,6.00,6.00,0.00
th224,838215,1,live,2025-05-28 00:00:00,2025-05-28 07:21:16,PD0205-25A002401,G98571,STRA028,6.00,6.00,0.00
th224,838215,1,live,2025-05-28 00:00:00,2025-05-28 07:21:16,PD0205-25A002401,I03967,M241289,6.00,6.00,0.00
th224,838215,1,live,2025-05-28 00:00:00,2025-05-28 07:21:16,PD0205-25A002401,I14887,18243412A,6.00,6.00,0.00
th224,838215,1,live,2025-05-28 00:00:00,2025-05-28 07:21:16,PD0205-25A002401,I32246,UA02612,6.00,6.00,0.00
th224,838215,1,live,2025-05-28 00:00:00,2025-05-28 07:21:16,PD0205-25A002401,I32320,DFF8411A,6.00,6.00,0.00
th224,838215,1,live,2025-05-28 00:00:00,2025-05-28 07:21:16,PD0205-25A002401,K64998,GT241916,6.00,6.00,0.00
th224,838215,1,live,2025-05-28 00:00:00,2025-05-28 07:21:16,PD0205-25A002401,Z35576,VLMFA24033,6.00,6.00,0.00
th224,838670,1,live,2025-05-29 00:00:00,2025-05-29 11:31:14,PD0406-25A000520,116933,TIM23034,6.00,6.00,0.00
th224,838793,1,live,2025-05-30 00:00:00,2025-05-30 05:14:59,PD0428-25A001340,117325,CRB0051,6.00,6.00,0.00
th224,838793,1,live,2025-05-30 00:00:00,2025-05-30 05:14:59,PD0428-25A001340,142243,PMT24001,6.00,6.00,0.00
th224,838793,1,live,2025-05-30 00:00:00,2025-05-30 05:14:59,PD0428-25A001340,I16529,SIE2002A,6.00,6.00,0.00
th224,838793,1,live,2025-05-30 00:00:00,2025-05-30 05:14:59,PD0428-25A001340,T35309,GKF0247C,6.00,6.00,0.00
th224,838799,1,live,2025-05-30 00:00:00,2025-05-30 05:24:31,PD0406-25A000542,J94794,11230958,6.00,6.00,0.00
th224,838988,1,live,2025-05-30 00:00:00,2025-05-30 09:56:52,PD0205-25A002618,V97194,18240642,6.00,6.00,0.00
th224,838992,1,live,2025-05-30 00:00:00,2025-05-30 09:57:21,PD0205-25A002619,221617,KAO2204A,6.00,6.00,0.00
th224,838992,1,live,2025-05-30 00:00:00,2025-05-30 09:57:21,PD0205-25A002619,R00308,PCTE22119,6.00,6.00,0.00
th224,839101,1,live,2025-05-30 00:00:00,2025-05-30 11:36:52,PD0429-25A000762,S36808,034B095,9.00,9.00,0.00
th224,840009,1,live,2025-06-03 00:00:00,2025-06-03 04:34:19,PD0214-25A005961,O82829,TAS23007,6.00,6.00,0.00
th224,841050,1,live,2025-06-05 00:00:00,2025-06-05 11:45:32,PD0428-25A001367,329724,23440841,6.00,6.00,0.00
th224,841647,1,live,2025-06-07 00:00:00,2025-06-07 06:06:42,U0401-25A0000001,035500,BPK242971,6.00,6.00,0.00
th224,841647,1,live,2025-06-07 00:00:00,2025-06-07 06:06:42,U0401-25A0000001,254703,OTS25002SS,6.00,6.00,0.00
th224,841647,1,live,2025-06-07 00:00:00,2025-06-07 06:06:42,U0401-25A0000001,L88399,AMOS0033,6.00,6.00,0.00
th224,842741,1,live,2025-06-11 00:00:00,2025-06-11 07:53:40,PD0205-25A003166,C89924,AGXT25001,6.00,6.00,0.00
th224,842741,1,live,2025-06-11 00:00:00,2025-06-11 07:53:40,PD0205-25A003166,I01136,AMB24018,6.00,6.00,0.00
th224,842741,1,live,2025-06-11 00:00:00,2025-06-11 07:53:40,PD0205-25A003166,K99716,EMV242512,6.00,6.00,0.00
th224,842741,1,live,2025-06-11 00:00:00,2025-06-11 07:53:40,PD0205-25A003166,Q73795,K2402105,2.50,2.50,0.00
th224,843084,1,live,2025-06-12 00:00:00,2025-06-12 09:36:19,U0428-25A0000009,000665,29517831,6.00,6.00,0.00
th224,843084,1,live,2025-06-12 00:00:00,2025-06-12 09:36:19,U0428-25A0000009,000665,36401831,6.00,6.00,0.00
th224,843182,1,live,2025-06-12 00:00:00,2025-06-12 12:18:23,U0428-25A0000015,091545,23510469-,6.00,6.00,0.00
th224,843201,1,live,2025-06-12 00:00:00,2025-06-12 12:53:11,U0428-25A0000017,I01017,L0895,6.00,6.00,0.00
th224,843270,1,live,2025-06-13 00:00:00,2025-06-13 05:43:41,U0428-25A0000021,023767,BFZ010-,6.00,6.00,0.00
th224,843352,1,live,2025-06-13 00:00:00,2025-06-13 08:39:21,U0428-25A0000027,019595,2I28K001-,6.00,6.00,0.00
th224,843364,1,live,2025-06-13 00:00:00,2025-06-13 09:26:09,U0428-25A0000029,083225,372200734,6.00,6.00,0.00
th224,843364,1,live,2025-06-13 00:00:00,2025-06-13 09:26:09,U0428-25A0000029,111505,MECS196,6.00,6.00,0.00
th224,843364,1,live,2025-06-13 00:00:00,2025-06-13 09:26:09,U0428-25A0000029,I09528,N2301308-,6.00,6.00,0.00
th224,843389,1,live,2025-06-13 00:00:00,2025-06-13 10:04:58,U0428-25A0000030,208734,I302849,6.00,6.00,0.00
th224,843653,1,live,2025-06-14 00:00:00,2025-06-14 06:50:55,U0428-25A0000044,194732,2RA1L009,6.00,6.00,0.00
th224,843653,1,live,2025-06-14 00:00:00,2025-06-14 06:50:55,U0428-25A0000044,Y92551,4M60428,6.00,6.00,0.00
th224,843810,1,live,2025-06-14 00:00:00,2025-06-14 11:10:38,U0428-25A0000046,149350,117083,6.00,6.00,0.00
th224,843874,1,live,2025-06-14 00:00:00,2025-06-14 13:04:16,U0407-25A0000006,010802,N2201721,6.00,6.00,0.00
th224,843874,1,live,2025-06-14 00:00:00,2025-06-14 13:04:16,U0407-25A0000006,082290,KFA0441,6.00,6.00,0.00
th224,843874,1,live,2025-06-14 00:00:00,2025-06-14 13:04:16,U0407-25A0000006,100810,GKC2017A,6.00,6.00,0.00
th224,843874,1,live,2025-06-14 00:00:00,2025-06-14 13:04:16,U0407-25A0000006,112340,SPF230977,6.00,6.00,0.00
th224,843874,1,live,2025-06-14 00:00:00,2025-06-14 13:04:16,U0407-25A0000006,171366,FTA0043,6.00,6.00,0.00
th224,843874,1,live,2025-06-14 00:00:00,2025-06-14 13:04:16,U0407-25A0000006,227908,DF0013,6.00,6.00,0.00
th224,843874,1,live,2025-06-14 00:00:00,2025-06-14 13:04:16,U0407-25A0000006,C56049,AG2222,6.00,6.00,0.00
th224,843874,1,live,2025-06-14 00:00:00,2025-06-14 13:04:16,U0407-25A0000006,E11657,BRC01018C,6.00,6.00,0.00
th224,843874,1,live,2025-06-14 00:00:00,2025-06-14 13:04:16,U0407-25A0000006,I26936,SXE2065A,6.00,6.00,0.00
th224,843874,1,live,2025-06-14 00:00:00,2025-06-14 13:04:16,U0407-25A0000006,I37339,U301322,6.00,6.00,0.00
th224,843874,1,live,2025-06-14 00:00:00,2025-06-14 13:04:16,U0407-25A0000006,I37760,SID1365A,6.00,6.00,0.00
th224,843874,1,live,2025-06-14 00:00:00,2025-06-14 13:04:16,U0407-25A0000006,I42750,MWA0055,6.00,6.00,0.00
th224,843874,1,live,2025-06-14 00:00:00,2025-06-14 13:04:16,U0407-25A0000006,I42910,GKC0747A,6.00,6.00,0.00
th224,843874,1,live,2025-06-14 00:00:00,2025-06-14 13:04:16,U0407-25A0000006,U15869,FHA0196,6.00,6.00,0.00
