id,ucode,batch,return_reason,return_quantity,purchase_issue_id,created_on,updated_on,bin,discount_percentage,name,expiry,mrp,discount_amount,discount_on,epr,sgst,cgst,igst,sgst_amount,cgst_amount,igst_amount,amount,purchase_rate,brand,division,item_type,pts,gst_applicable,pr,assigned_bin,status,pre_purchase_issue_id,ppio_in_PR,source_debit_note_number,source_tenant,update_pre_purchase_query,delete_purchase_issue_item_query
822494,R76710,A24086SV,DAMAGED,1,780561,2025-07-22 21:18:45,2025-07-22 21:18:45,,0.00,FLUTIFLO FT NASAL SPRAY 10 ML,2026-11-30,473.20,0.00,EPR,304.20,0.00,0.00,12.00,0.00,0.00,36.50,340.70,,LUPIN,DEFAULT (LUPIN),DAMAGED,0.00,1,0.00,PR1-R01-S01-299,IN_RACK,533483,533483,DR0224-25A000299,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 533483",DELETE FROM th224.purchase_issue_item WHERE id = 822494
818727,I06081,R830330,EXPIRED,2,777713,2025-07-18 09:22:16,2025-07-18 09:22:16,,0.00,LEVOLIN 1MG BOTTLE OF 100ML SYRUP,2025-03-31,26.64,0.00,EPR,17.43,0.00,0.00,12.00,0.00,0.00,4.18,39.04,,CIPLA LIMITED,RESPI ORAL TEAM 1 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-375,IN_RACK,508851,508851,DR0224-25A000448,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 508851",DELETE FROM th224.purchase_issue_item WHERE id = 818727
818729,S81424,LGM23020,EXPIRED,2,777715,2025-07-18 09:22:16,2025-07-18 09:22:16,,0.00,LEVOLIN PLUS MANGO FLAVOUR SUGAR FREE BOTTLE OF 100ML SYRUP,2025-06-30,115.13,0.00,EPR,62.14,0.00,0.00,12.00,0.00,0.00,14.91,139.19,,CIPLA LIMITED,RESPI ORAL TEAM 1 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-375,IN_RACK,520724,520724,DR0224-25A000448,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 520724",DELETE FROM th224.purchase_issue_item WHERE id = 818729
818731,S81424,LGM23024,EXPIRED,3,777717,2025-07-18 09:22:16,2025-07-18 09:22:16,,0.00,LEVOLIN PLUS MANGO FLAVOUR SUGAR FREE BOTTLE OF 100ML SYRUP,2025-06-30,115.13,0.00,EPR,62.14,0.00,0.00,12.00,0.00,0.00,22.37,208.79,,CIPLA LIMITED,RESPI ORAL TEAM 1 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-375,IN_RACK,520725,520725,DR0224-25A000448,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 520725",DELETE FROM th224.purchase_issue_item WHERE id = 818731
818733,S81424,LGM23024,EXPIRED,3,777719,2025-07-18 09:22:17,2025-07-18 09:22:16,,0.00,LEVOLIN PLUS MANGO FLAVOUR SUGAR FREE BOTTLE OF 100ML SYRUP,2025-06-30,115.13,0.00,EPR,62.14,0.00,0.00,12.00,0.00,0.00,22.37,208.79,,CIPLA LIMITED,RESPI ORAL TEAM 1 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-375,IN_RACK,522086,522086,DR0224-25A000448,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 522086",DELETE FROM th224.purchase_issue_item WHERE id = 818733
818741,S81424,LGM23024,EXPIRED,1,777727,2025-07-18 09:22:18,2025-07-18 09:22:18,,0.00,LEVOLIN PLUS MANGO FLAVOUR SUGAR FREE BOTTLE OF 100ML SYRUP,2025-06-30,115.13,0.00,EPR,62.14,0.00,0.00,12.00,0.00,0.00,7.46,69.60,,CIPLA LIMITED,RESPI ORAL TEAM 1 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-375,IN_RACK,531394,531394,DR0224-25A000448,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 531394",DELETE FROM th224.purchase_issue_item WHERE id = 818741
818731,S81424,LGM23024,EXPIRED,3,777717,2025-07-18 09:22:16,2025-07-18 09:22:16,,0.00,LEVOLIN PLUS MANGO FLAVOUR SUGAR FREE BOTTLE OF 100ML SYRUP,2025-06-30,115.13,0.00,EPR,62.14,0.00,0.00,12.00,0.00,0.00,22.37,208.79,,CIPLA LIMITED,RESPI ORAL TEAM 1 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-375,IN_RACK,520725,520725,DR0224-25A000448,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 520725",DELETE FROM th224.purchase_issue_item WHERE id = 818731
818733,S81424,LGM23024,EXPIRED,3,777719,2025-07-18 09:22:17,2025-07-18 09:22:16,,0.00,LEVOLIN PLUS MANGO FLAVOUR SUGAR FREE BOTTLE OF 100ML SYRUP,2025-06-30,115.13,0.00,EPR,62.14,0.00,0.00,12.00,0.00,0.00,22.37,208.79,,CIPLA LIMITED,RESPI ORAL TEAM 1 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-375,IN_RACK,522086,522086,DR0224-25A000448,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 522086",DELETE FROM th224.purchase_issue_item WHERE id = 818733
818741,S81424,LGM23024,EXPIRED,1,777727,2025-07-18 09:22:18,2025-07-18 09:22:18,,0.00,LEVOLIN PLUS MANGO FLAVOUR SUGAR FREE BOTTLE OF 100ML SYRUP,2025-06-30,115.13,0.00,EPR,62.14,0.00,0.00,12.00,0.00,0.00,7.46,69.60,,CIPLA LIMITED,RESPI ORAL TEAM 1 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-375,IN_RACK,531394,531394,DR0224-25A000448,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 531394",DELETE FROM th224.purchase_issue_item WHERE id = 818741
818738,104250,SA31436,EXPIRED,1,777724,2025-07-18 09:22:17,2025-07-18 09:22:17,,0.00,LEVOLIN 1.25MG 2.5ML PACKET OF 5 RESPULES,2025-06-30,41.50,0.00,EPR,26.70,0.00,0.00,12.00,0.00,0.00,3.20,29.90,,CIPLA LIMITED,RESP NEB 1 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-375,IN_RACK,531222,531222,DR0224-25A000448,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 531222",DELETE FROM th224.purchase_issue_item WHERE id = 818738
818739,104250,SA30848,EXPIRED,2,777725,2025-07-18 09:22:18,2025-07-18 09:22:17,,0.00,LEVOLIN 1.25MG 2.5ML PACKET OF 5 RESPULES,2025-04-30,41.50,0.00,EPR,26.69,0.00,0.00,12.00,0.00,0.00,6.41,59.79,,CIPLA LIMITED,RESP NEB 1 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-375,IN_RACK,531331,531331,DR0224-25A000448,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 531331",DELETE FROM th224.purchase_issue_item WHERE id = 818739
818731,S81424,LGM23024,EXPIRED,3,777717,2025-07-18 09:22:16,2025-07-18 09:22:16,,0.00,LEVOLIN PLUS MANGO FLAVOUR SUGAR FREE BOTTLE OF 100ML SYRUP,2025-06-30,115.13,0.00,EPR,62.14,0.00,0.00,12.00,0.00,0.00,22.37,208.79,,CIPLA LIMITED,RESPI ORAL TEAM 1 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-375,IN_RACK,520725,520725,DR0224-25A000448,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 520725",DELETE FROM th224.purchase_issue_item WHERE id = 818731
818733,S81424,LGM23024,EXPIRED,3,777719,2025-07-18 09:22:17,2025-07-18 09:22:16,,0.00,LEVOLIN PLUS MANGO FLAVOUR SUGAR FREE BOTTLE OF 100ML SYRUP,2025-06-30,115.13,0.00,EPR,62.14,0.00,0.00,12.00,0.00,0.00,22.37,208.79,,CIPLA LIMITED,RESPI ORAL TEAM 1 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-375,IN_RACK,522086,522086,DR0224-25A000448,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 522086",DELETE FROM th224.purchase_issue_item WHERE id = 818733
818741,S81424,LGM23024,EXPIRED,1,777727,2025-07-18 09:22:18,2025-07-18 09:22:18,,0.00,LEVOLIN PLUS MANGO FLAVOUR SUGAR FREE BOTTLE OF 100ML SYRUP,2025-06-30,115.13,0.00,EPR,62.14,0.00,0.00,12.00,0.00,0.00,7.46,69.60,,CIPLA LIMITED,RESPI ORAL TEAM 1 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-375,IN_RACK,531394,531394,DR0224-25A000448,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 531394",DELETE FROM th224.purchase_issue_item WHERE id = 818741
818743,S81424,LGM23018,EXPIRED,6,777729,2025-07-18 09:22:18,2025-07-18 09:22:18,,0.00,LEVOLIN PLUS MANGO FLAVOUR SUGAR FREE BOTTLE OF 100ML SYRUP,2025-06-30,115.13,0.00,EPR,61.67,0.00,0.00,12.00,0.00,0.00,44.40,414.42,,CIPLA LIMITED,RESPI ORAL TEAM 1 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-375,IN_RACK,531507,531507,DR0224-25A000448,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 531507",DELETE FROM th224.purchase_issue_item WHERE id = 818743
818744,S81424,LGM23032,EXPIRED,2,777730,2025-07-18 09:22:18,2025-07-18 09:22:18,,0.00,LEVOLIN PLUS MANGO FLAVOUR SUGAR FREE BOTTLE OF 100ML SYRUP,2025-08-31,126.64,0.00,EPR,61.67,0.00,0.00,12.00,0.00,0.00,14.80,138.14,,CIPLA LIMITED,RESPI ORAL TEAM 1 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-375,IN_RACK,533379,533379,DR0224-25A000448,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 533379",DELETE FROM th224.purchase_issue_item WHERE id = 818744
819842,I12335,741U2314,EXPIRED,1,778801,2025-07-19 06:58:19,2025-07-19 06:58:19,,0.00,CALCIMAX D 1000MG STRIP OF 30 TABLETS,2025-03-31,380.00,0.00,EPR,244.29,0.00,0.00,12.00,0.00,0.00,29.31,273.60,,MEYER ORGANICS PVT LTD,PHARMA (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,500259,500259,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 500259",DELETE FROM th224.purchase_issue_item WHERE id = 819842
819843,I32978,306P2305,EXPIRED,1,778802,2025-07-19 06:58:20,2025-07-19 06:58:19,,0.00,COLICAID BOTTLE OF 100ML SYRUP,2025-02-28,215.00,0.00,EPR,138.21,0.00,0.00,12.00,0.00,0.00,16.59,154.80,,MEYER ORGANICS PVT LTD,CELLAGE (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,500261,500261,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 500261",DELETE FROM th224.purchase_issue_item WHERE id = 819843
819846,191919,306E2308,EXPIRED,1,778805,2025-07-19 06:58:20,2025-07-19 06:58:20,,0.00,COLICAID BOTTLE OF 60ML SYRUP,2025-04-30,159.00,0.00,EPR,102.21,0.00,0.00,12.00,0.00,0.00,12.27,114.48,,MEYER ORGANICS PVT LTD,CELLAGE (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,502163,502163,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 502163",DELETE FROM th224.purchase_issue_item WHERE id = 819846
819871,191919,306E2308,EXPIRED,1,778830,2025-07-19 06:58:24,2025-07-19 06:58:24,,0.00,COLICAID BOTTLE OF 60ML SYRUP,2025-04-30,159.00,0.00,EPR,102.21,0.00,0.00,12.00,0.00,0.00,12.27,114.48,,MEYER ORGANICS PVT LTD,CELLAGE (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,514501,514501,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 514501",DELETE FROM th224.purchase_issue_item WHERE id = 819871
819847,I44281,680P2402F,EXPIRED,1,778806,2025-07-19 06:58:20,2025-07-19 06:58:20,,0.00,WELLWOMAN 50+ HEALTH SUPPLEMENT TABLETS (26 VITAMINS AND MINERALS) BOX OF 30,2025-06-01,646.50,0.00,EPR,355.02,0.00,0.00,18.00,0.00,0.00,63.90,418.92,,MEYER ORGANICS PVT LTD,VITABIOTICS (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,504545,504545,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 504545",DELETE FROM th224.purchase_issue_item WHERE id = 819847
819850,260148,407TM2326,EXPIRED,1,778809,2025-07-19 06:58:21,2025-07-19 06:58:20,,0.00,JOINTACE DN STRIP OF 15 TABLETS,2025-05-31,405.00,0.00,EPR,260.36,0.00,0.00,12.00,0.00,0.00,31.24,291.60,,MEYER ORGANICS PVT LTD,EXCEL (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,505244,505244,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 505244",DELETE FROM th224.purchase_issue_item WHERE id = 819850
819870,260148,407TM2326,EXPIRED,1,778829,2025-07-19 06:58:24,2025-07-19 06:58:24,,0.00,JOINTACE DN STRIP OF 15 TABLETS,2025-05-31,405.00,0.00,EPR,260.36,0.00,0.00,12.00,0.00,0.00,31.24,291.60,,MEYER ORGANICS PVT LTD,EXCEL (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,514341,514341,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 514341",DELETE FROM th224.purchase_issue_item WHERE id = 819870
819853,248014,649SJ2327F,EXPIRED,1,778812,2025-07-19 06:58:21,2025-07-19 06:58:21,,0.00,JOINTACE C2 STRIP OF 10 TABLETS,2025-07-31,330.00,0.00,EPR,201.36,0.00,0.00,18.00,0.00,0.00,36.24,237.60,,MEYER ORGANICS PVT LTD,EXCEL (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,508360,508360,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 508360",DELETE FROM th224.purchase_issue_item WHERE id = 819853
819855,I32368,357WL2213,EXPIRED,1,778814,2025-07-19 06:58:21,2025-07-19 06:58:21,,0.00,REESHAPE 60MG STRIP OF 15 CAPSULES,2025-04-30,555.00,0.00,EPR,356.79,0.00,0.00,12.00,0.00,0.00,42.81,399.60,,MEYER ORGANICS PVT LTD,GYANC (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,511539,511539,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 511539",DELETE FROM th224.purchase_issue_item WHERE id = 819855
819858,031551,377E23230,EXPIRED,1,778817,2025-07-19 06:58:22,2025-07-19 06:58:22,,0.00,CALCIMAX P SUSPENSION 200ML,2025-05-31,187.00,0.00,EPR,111.31,0.00,0.00,12.00,0.00,0.00,13.36,124.67,,MEYER ORGANICS PVT LTD,EXCEL (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,511854,511854,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 511854",DELETE FROM th224.purchase_issue_item WHERE id = 819858
819863,031550,098P2314,EXPIRED,1,778822,2025-07-19 06:58:23,2025-07-19 06:58:22,,0.00,CALCIMAX PLUS BOTTLE OF 200ML SUSPENSION,2025-05-31,171.00,0.00,EPR,109.93,0.00,0.00,12.00,0.00,0.00,13.19,123.12,,MEYER ORGANICS PVT LTD,PHARMA (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,511915,511915,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 511915",DELETE FROM th224.purchase_issue_item WHERE id = 819863
819868,P26899,606E2305,EXPIRED,1,778827,2025-07-19 06:58:24,2025-07-19 06:58:23,,0.00,ULTRA D3 NATURAL PINEAPPLE FLAVOUR 400IU VITAMIN D3 FOR INFANTS VITAMIN DROPS BOTTLE OF 15 ML,2025-04-30,43.84,0.00,EPR,28.18,0.00,0.00,12.00,0.00,0.00,3.38,31.56,,MEYER ORGANICS PVT LTD,CELLAGE (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,512698,512698,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 512698",DELETE FROM th224.purchase_issue_item WHERE id = 819868
819944,P26899,606E2305,EXPIRED,1,778903,2025-07-19 06:58:33,2025-07-19 06:58:33,,0.00,ULTRA D3 NATURAL PINEAPPLE FLAVOUR 400IU VITAMIN D3 FOR INFANTS VITAMIN DROPS BOTTLE OF 15 ML,2025-04-30,43.84,0.00,EPR,28.18,0.00,0.00,12.00,0.00,0.00,3.38,31.56,,MEYER ORGANICS PVT LTD,CELLAGE (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,532730,532730,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 532730",DELETE FROM th224.purchase_issue_item WHERE id = 819944
819850,260148,407TM2326,EXPIRED,1,778809,2025-07-19 06:58:21,2025-07-19 06:58:20,,0.00,JOINTACE DN STRIP OF 15 TABLETS,2025-05-31,405.00,0.00,EPR,260.36,0.00,0.00,12.00,0.00,0.00,31.24,291.60,,MEYER ORGANICS PVT LTD,EXCEL (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,505244,505244,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 505244",DELETE FROM th224.purchase_issue_item WHERE id = 819850
819870,260148,407TM2326,EXPIRED,1,778829,2025-07-19 06:58:24,2025-07-19 06:58:24,,0.00,JOINTACE DN STRIP OF 15 TABLETS,2025-05-31,405.00,0.00,EPR,260.36,0.00,0.00,12.00,0.00,0.00,31.24,291.60,,MEYER ORGANICS PVT LTD,EXCEL (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,514341,514341,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 514341",DELETE FROM th224.purchase_issue_item WHERE id = 819870
819846,191919,306E2308,EXPIRED,1,778805,2025-07-19 06:58:20,2025-07-19 06:58:20,,0.00,COLICAID BOTTLE OF 60ML SYRUP,2025-04-30,159.00,0.00,EPR,102.21,0.00,0.00,12.00,0.00,0.00,12.27,114.48,,MEYER ORGANICS PVT LTD,CELLAGE (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,502163,502163,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 502163",DELETE FROM th224.purchase_issue_item WHERE id = 819846
819871,191919,306E2308,EXPIRED,1,778830,2025-07-19 06:58:24,2025-07-19 06:58:24,,0.00,COLICAID BOTTLE OF 60ML SYRUP,2025-04-30,159.00,0.00,EPR,102.21,0.00,0.00,12.00,0.00,0.00,12.27,114.48,,MEYER ORGANICS PVT LTD,CELLAGE (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,514501,514501,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 514501",DELETE FROM th224.purchase_issue_item WHERE id = 819871
819874,I13917,743SPL2310F,EXPIRED,1,778833,2025-07-19 06:58:24,2025-07-19 06:58:24,,0.00,CALCIMAX P STRIP OF 15 TABLETS,2025-03-31,198.00,0.00,EPR,120.81,0.00,0.00,18.00,0.00,0.00,21.75,142.56,,MEYER ORGANICS PVT LTD,EXCEL (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,514681,514681,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 514681",DELETE FROM th224.purchase_issue_item WHERE id = 819874
819876,L86677,791U2316,EXPIRED,2,778835,2025-07-19 06:58:25,2025-07-19 06:58:25,,0.00,CALCIMAX TOTAL STRIP OF 15 TABLETS,2025-02-28,344.00,0.00,EPR,221.14,0.00,0.00,12.00,0.00,0.00,53.07,495.35,,MEYER ORGANICS PVT LTD,PHARMA (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,514691,514691,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 514691",DELETE FROM th224.purchase_issue_item WHERE id = 819876
819883,I13917,743DB2303F,EXPIRED,4,778842,2025-07-19 06:58:26,2025-07-19 06:58:25,,0.00,CALCIMAX P STRIP OF 15 TABLETS,2025-09-30,207.00,0.00,EPR,126.30,0.00,0.00,18.00,0.00,0.00,90.94,596.14,,MEYER ORGANICS PVT LTD,EXCEL (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,520094,520094,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 520094",DELETE FROM th224.purchase_issue_item WHERE id = 819883
819884,209415,379EL2316,EXPIRED,1,778843,2025-07-19 06:58:26,2025-07-19 06:58:26,,0.00,CALCIMAX ISO STRIP OF 15 CAPSULES,2025-04-30,380.00,0.00,EPR,244.29,0.00,0.00,12.00,0.00,0.00,29.31,273.60,,MEYER ORGANICS PVT LTD,POLARIS (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,520299,520299,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 520299",DELETE FROM th224.purchase_issue_item WHERE id = 819884
819886,I13917,743DB2302F,EXPIRED,6,778845,2025-07-19 06:58:26,2025-07-19 06:58:26,,0.00,CALCIMAX P STRIP OF 15 TABLETS,2025-09-30,207.00,0.00,EPR,126.31,0.00,0.00,18.00,0.00,0.00,136.41,894.27,,MEYER ORGANICS PVT LTD,EXCEL (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,521794,521794,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 521794",DELETE FROM th224.purchase_issue_item WHERE id = 819886
819893,I13917,743DB2302F,EXPIRED,1,778852,2025-07-19 06:58:27,2025-07-19 06:58:27,,0.00,CALCIMAX P STRIP OF 15 TABLETS,2025-09-30,207.00,0.00,EPR,126.31,0.00,0.00,18.00,0.00,0.00,22.74,149.05,,MEYER ORGANICS PVT LTD,EXCEL (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,523446,523446,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 523446",DELETE FROM th224.purchase_issue_item WHERE id = 819893
819888,I36174,458SPL2404,EXPIRED,3,778847,2025-07-19 06:58:27,2025-07-19 06:58:26,,0.00,CALCIMAX K2 STRIP OF 15 TABLETS,2025-09-30,340.00,0.00,EPR,218.57,0.00,0.00,12.00,0.00,0.00,78.69,734.40,,MEYER ORGANICS PVT LTD,EXCEL (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,522468,522468,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 522468",DELETE FROM th224.purchase_issue_item WHERE id = 819888
819891,I12335,741U2324,EXPIRED,1,778850,2025-07-19 06:58:27,2025-07-19 06:58:27,,0.00,CALCIMAX D 1000MG STRIP OF 30 TABLETS,2025-08-31,380.00,0.00,EPR,219.86,0.00,0.00,12.00,0.00,0.00,26.38,246.24,,MEYER ORGANICS PVT LTD,PHARMA (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,523445,523445,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 523445",DELETE FROM th224.purchase_issue_item WHERE id = 819891
819886,I13917,743DB2302F,EXPIRED,6,778845,2025-07-19 06:58:26,2025-07-19 06:58:26,,0.00,CALCIMAX P STRIP OF 15 TABLETS,2025-09-30,207.00,0.00,EPR,126.31,0.00,0.00,18.00,0.00,0.00,136.41,894.27,,MEYER ORGANICS PVT LTD,EXCEL (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,521794,521794,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 521794",DELETE FROM th224.purchase_issue_item WHERE id = 819886
819893,I13917,743DB2302F,EXPIRED,1,778852,2025-07-19 06:58:27,2025-07-19 06:58:27,,0.00,CALCIMAX P STRIP OF 15 TABLETS,2025-09-30,207.00,0.00,EPR,126.31,0.00,0.00,18.00,0.00,0.00,22.74,149.05,,MEYER ORGANICS PVT LTD,EXCEL (MEYER ORGANICS PVT LTD),EXPIRED,0.00,1,0.00,PR1-R01-S01-382,IN_RACK,523446,523446,DR0224-25A000353,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 523446",DELETE FROM th224.purchase_issue_item WHERE id = 819893
